748,6.1
749,5.6
750,6.6
751,6.9
752,4.8
753,6.2
754,6.0
755,4.9
756,5.6
757,6.1
758,6.1
759,4.8
760,5.5
761,3.8
762,6.5
763,6.7
764,8.1
765,4.9
766,7.3
767,6.4
768,6.7
769,3.6
770,5.7
771,6.0
772,4.7
773,6.3
774,5.9
775,5.9
776,7.5
777,5.6
778,6.4
779,6.3
780,4.3
781,5.9
782,5.5
783,6.2
784,8.8
785,5.2
786,7.0
787,6.6
788,7.3
789,5.6
790,6.6
791,5.4
792,6.3
793,7.9
794,6.3
795,6.0
796,7.2
797,5.1
798,7.3
799,8.0
800,6.2
801,6.0
802,6.7
803,8.1
804,6.4
805,8.0
806,6.3
807,6.4
808,6.6
809,6.4
810,6.0
811,6.6
812,5.9
813,6.4
814,6.3
815,7.3
816,6.8
817,7.2
818,5.7
819,6.0
820,6.5
821,5.8
822,5.8
823,6.7
824,7.8
825,5.6
826,5.8
827,7.4
828,6.9
829,5.5
830,6.3
831,4.7
832,5.6
833,6.4
834,4.2
835,6.4
836,7.7
837,6.7
838,7.7
839,5.7
840,7.6
841,6.4
842,5.6
843,6.8
844,2.4
845,6.2
846,5.9
847,7.1
848,7.6
849,5.5
850,7.0
851,7.1
852,7.4
853,7.6
854,5.9
855,5.9
856,8.0
857,7.4
858,5.8
859,6.3
860,5.7
861,5.1
862,7.6
863,6.4
864,7.4
865,8.2
866,6.5
867,5.5
868,6.5
869,5.6
870,4.6
871,7.9
872,7.1
873,6.9
874,7.3
875,7.0
876,7.7
877,6.7
878,6.3
879,5.8
880,7.1
881,7.3
882,6.4
883,7.1
884,7.6
885,6.8
886,6.6
887,6.7
888,6.1
889,6.0
890,7.6
891,7.1
892,5.0
893,6.2
894,5.6
895,7.4
896,5.0
897,5.2
898,7.6
899,6.6
900,7.0
901,5.7
902,8.2
903,6.2
904,6.6
905,4.7
906,6.3
907,6.1
908,6.7
909,6.1
910,7.0
911,7.4
912,7.3
913,5.8
914,6.7
915,5.8
916,7.8
917,6.6
918,6.5
919,6.7
920,7.3
921,5.8
922,5.5
923,6.3
924,7.4
925,5.9
926,6.2
927,5.9
928,6.5
929,4.4
930,3.5
931,6.6
932,6.0
933,6.4
934,6.5
935,4.3
936,4.2
937,6.5
938,6.1
939,6.3
940,6.2
941,5.9
942,7.0
943,6.5
944,6.4
945,6.5
946,5.7
947,8.0
948,7.3
949,6.7
950,7.5
951,5.4
952,6.6
953,7.7
954,5.8
955,6.4
956,5.6
957,6.0
958,6.2
959,5.9
960,5.1
961,6.8
962,6.0
963,5.1
964,5.8
965,6.2
966,6.4
967,4.8
968,4.9
969,5.6
970,5.5
971,3.7
972,5.9
973,6.3
974,7.6
975,8.3
976,6.9
977,6.7
978,6.8
979,7.1
980,6.4
981,6.4
982,7.4
983,6.4
984,6.0
985,6.5
986,7.8
987,6.0
988,7.0
989,6.0
990,6.1
991,6.8
992,6.4
993,4.5
994,5.8
995,6.3
996,5.7
997,7.2
998,7.6
999,4.7
1000,6.6
1001,6.8
1002,4.8
1003,6.3
1004,5.5
1005,6.2
1006,5.8
1007,5.7
1008,6.5
1009,6.7
1010,7.4
1011,6.9
1012,5.5
1013,8.1
1014,7.7
1015,7.3
1016,5.2
1017,7.1
1018,7.1
1019,7.2
1020,6.5
1021,4.6
1022,5.6
1023,7.7
1024,7.2
1025,6.8
1026,5.4
1027,6.3
1028,5.6
1029,6.8
1030,4.3
1031,6.3
1032,6.5
1033,6.4
1034,6.3
1035,5.9
1036,6.5
1037,6.5
1038,6.1
1039,5.9
1040,6.6
1041,7.4
1042,7.3
1043,6.6
1044,5.6
1045,5.3
1046,6.0
1047,5.4
1048,6.8
1049,6.4
1050,4.9
1051,5.8
1052,7.1
1053,7.2
1054,6.0
1055,6.0
1056,7.0
1057,5.4
1058,6.5
1059,6.4
1060,4.9
1061,6.3
1062,7.7
1063,7.8
1064,5.5
1065,7.5
1066,6.4
1067,5.6
1068,7.5
1069,6.8
1070,6.8
1071,6.0
1072,7.3
1073,6.0
1074,7.0
1075,5.1
1076,6.8
1077,6.5
1078,6.6
1079,7.2
1080,7.0
1081,7.0
1082,5.9
1083,5.4
1084,6.6
1085,7.0
1086,6.5
1087,6.3
1088,6.5
1089,6.5
1090,5.8
1091,6.6
1092,5.4
1093,6.1
1094,4.0
1095,7.6
1096,7.9
1097,5.3
1098,6.6
1099,6.3
1100,7.2
1101,7.0
1102,6.9
1103,5.2
1104,8.1
1105,6.6
1106,6.2
1107,7.2
1108,7.3
1109,6.7
1110,6.4
1111,7.8
1112,6.4
1113,4.1
1114,4.1
1115,7.4
1116,5.8
1117,7.6
1118,7.2
1119,7.8
1120,7.7
1121,6.4
1122,5.1
1123,5.5
1124,7.4
1125,6.0
1126,7.5
1127,7.0
1128,7.5
1129,7.3
1130,5.7
1131,7.3
1132,7.2
1133,5.9
1134,7.8
1135,7.7
1136,8.1
1137,6.6
1138,7.1
1139,5.9
1140,8.0
1141,4.6
1142,6.1
1143,6.4
1144,6.0
1145,5.2
1146,7.6
1147,6.4
1148,6.1
1149,6.1
1150,5.2
1151,7.7
1152,7.3
1153,6.9
1154,8.5
1155,6.3
1156,5.9
1157,7.8
1158,6.7
1159,6.4
1160,5.9
1161,6.6
1162,6.8
1163,6.5
1164,6.6
1165,5.8
1166,6.9
1167,7.1
1168,5.8
1169,7.2
1170,6.0
1171,4.7
1172,5.2
1173,5.5
1174,7.0
1175,5.8
1176,6.2
1177,6.5
1178,7.2
1179,5.1
1180,4.7
1181,5.9
1182,5.8
1183,7.2
1184,6.2
1185,5.7
1186,6.1
1187,6.0
1188,6.9
1189,6.5
1190,5.0
1191,5.7
1192,7.0
1193,5.1
1194,5.3
1195,4.4
1196,4.7
1197,6.7
1198,6.7
1199,5.7
1200,7.4
1201,6.1
1202,6.4
1203,6.2
1204,6.2
1205,5.9
1206,4.0
1207,6.2
1208,4.6
1209,6.4
1210,5.9
1211,5.1
1212,7.6
1213,4.2
1214,7.8
1215,5.8
1216,5.9
1217,8.4
1218,4.8
1219,6.2
1220,6.5
1221,6.3
1222,3.3
1223,5.9
1224,5.8
1225,4.7
1226,4.1
1227,6.8
1228,6.2
1229,4.5
1230,5.8
1231,7.3
1232,5.9
1233,4.4
1234,5.8
1235,5.1
1236,6.9
1237,6.2
1238,6.9
1239,7.3
1240,7.1
1241,6.0
1242,7.0
1243,7.6
1244,7.1
1245,7.0
1246,8.0
1247,5.3
1248,4.9
1249,6.4
1250,7.4
1251,6.1
1252,6.5
1253,5.7
1254,5.1
1255,6.6
1256,6.5
1257,6.9
1258,7.6
1259,5.6
1260,6.2
1261,4.4
1262,5.6
1263,5.5
1264,6.7
1265,6.1
1266,6.2
1267,7.3
1268,6.6
1269,8.2
1270,6.4
1271,6.4
1272,5.2
1273,6.5
1274,7.1
1275,7.3
1276,5.2
1277,7.7
1278,7.6
1279,5.7
1280,7.0
1281,6.0
1282,8.1
1283,8.0
1284,5.6
1285,6.1
1286,6.9
1287,5.2
1288,7.0
1289,6.3
1290,7.0
1291,6.9
1292,6.2
1293,6.4
1294,6.4
1295,5.7
1296,6.1
1297,5.4
1298,6.7
1299,6.8
1300,6.0
1301,7.8
1302,5.3
1303,4.5
1304,5.4
1305,7.8
1306,7.2
1307,6.6
1308,7.6
1309,5.9
1310,6.7
1311,7.7
1312,5.4
1313,6.9
1314,7.7
1315,6.8
1316,6.4
1317,5.7
1318,7.3
1319,6.8
1320,6.3
1321,5.9
1322,7.4
1323,8.3
1324,6.2
1325,6.3
1326,5.8
1327,7.5
1328,6.3
1329,6.4
1330,7.2
1331,6.3
1332,6.9
1333,6.6
1334,6.0
1335,7.5
1336,7.7
1337,6.2
1338,5.4
1339,6.6
1340,5.3
1341,5.6
1342,5.9
1343,7.8
1344,6.7
1345,7.4
1346,6.2
1347,5.4
1348,6.7
1349,5.3
1350,5.9
1351,4.8
1352,3.8
1353,8.5
1354,6.8
1355,5.3
1356,7.3
1357,6.6
1358,6.2
1359,5.2
1360,6.2
1361,6.2
1362,6.6
1363,6.2
1364,5.1
1365,6.6
1366,6.1
1367,6.6
1368,5.9
1369,6.3
1370,7.1
1371,5.0
1372,5.6
1373,7.4
1374,4.5
1375,6.2
1376,5.0
1377,6.5
1378,5.1
1379,6.5
1380,6.2
1381,6.3
1382,3.8
1383,6.2
1384,5.7
1385,6.7
1386,6.8
1387,6.0
1388,7.3
1389,5.5
1390,6.7
1391,4.8
1392,5.7
1393,5.1
1394,6.0
1395,4.2
1396,7.4
1397,4.6
1398,6.9
1399,6.9
1400,8.0
1401,6.4
1402,6.3
1403,6.8
1404,6.8
1405,5.4
1406,7.2
1407,7.3
1408,5.2
1409,5.5
1410,7.7
1411,7.1
1412,5.3
1413,5.6
1414,5.7
1415,7.1
1416,7.6
1417,5.5
1418,5.1
1419,4.9
1420,6.5
1421,5.6
1422,5.3
1423,6.5
1424,6.8
1425,6.5
1426,6.0
1427,8.4
1428,6.0
1429,7.6
1430,6.9
1431,6.4
1432,5.1
1433,7.0
1434,5.7
1435,6.8
1436,6.7
1437,6.2
1438,7.2
1439,6.2
1440,5.6
1441,4.4
1442,7.5
1443,7.1
1444,6.4
1445,7.1
1446,6.9
1447,7.5
1448,6.3
1449,6.4
1450,5.9
1451,6.8
1452,6.3
1453,3.6
1454,5.3
1455,5.9
1456,6.9
1457,6.9
1458,6.1
1459,8.5
1460,6.3
1461,7.3
1462,6.3
1463,7.2
1464,7.3
1465,6.3
1466,8.1
1467,6.9
1468,6.3
1469,7.3
1470,6.1
1471,6.9
1472,7.2
1473,6.4
1474,6.4
1475,8.3
1476,7.2
1477,6.8
1478,6.5
1479,7.8
1480,7.6
1481,7.2
1482,6.7
1483,6.8
1484,6.3
1485,6.2
1486,6.2
1487,8.6
1488,8.0
1489,7.0
1490,8.0
1491,8.1
1492,6.7
1493,7.9
1494,6.1
1495,4.2
1496,6.1
1497,6.6
1498,7.5
1499,7.4
1500,7.2
1501,6.9
1502,7.4
1503,5.4
1504,6.8
1505,6.3
1506,7.2
1507,6.9
1508,6.0
1509,5.9
1510,5.4
1511,5.9
1512,6.1
1513,7.7
1514,5.8
1515,7.6
1516,6.1
1517,5.4
1518,5.1
1519,6.4
1520,6.3
1521,7.5
1522,7.1
1523,7.8
1524,6.5
1525,6.6
1526,7.4
1527,7.6
1528,7.5
1529,6.6
1530,7.2
1531,7.6
1532,6.2
1533,5.6
1534,7.6
1535,6.6
1536,7.0
1537,2.7
1538,7.6
1539,6.6
1540,6.9
1541,6.8
1542,3.7
1543,6.1
1544,5.9
1545,6.7
1546,6.9
1547,5.5
1548,7.1
1549,7.1
1550,7.3
1551,3.4
1552,6.8
1553,6.9
1554,7.0
1555,5.5
1556,5.1
1557,6.2
1558,5.9
1559,5.2
1560,6.2
1561,5.5
1562,7.4
1563,4.4
1564,6.3
1565,6.1
1566,5.3
1567,5.4
1568,6.7
1569,5.9
1570,7.3
1571,5.5
1572,5.8
1573,4.6
1574,6.7
1575,5.1
1576,5.6
1577,7.0
1578,6.4
1579,6.7
1580,4.1
1581,5.5
1582,2.7
1583,6.4
1584,4.8
1585,6.1
1586,4.8
1587,7.0
1588,6.8
1589,5.6
1590,6.1
1591,7.9
1592,8.4
1593,6.5
1594,7.1
1595,6.6
1596,7.0
1597,5.6
1598,4.8
1599,7.5
1600,6.0
1601,6.8
1602,6.5
1603,7.9
1604,6.4
1605,5.8
1606,7.7
1607,5.3
1608,5.3
1609,7.5
1610,6.9
1611,4.9
1612,7.1
1613,8.0
1614,7.9
1615,7.6
1616,5.9
1617,6.3
1618,6.4
1619,8.2
1620,6.9
1621,7.8
1622,6.7
1623,7.5
1624,7.4
1625,5.2
1626,7.6
1627,7.3
1628,6.6
1629,6.8
1630,6.9
1631,5.8
1632,6.6
1633,6.7
1634,6.7
1635,6.3
1636,7.7
1637,6.1
1638,4.9
1639,6.2
1640,7.8
1641,8.2
1642,6.9
1643,6.2
1644,6.9
1645,4.8
1646,5.3
1647,6.7
1648,5.4
1649,5.4
1650,4.9
1651,6.1
1652,5.8
1653,7.0
1654,6.5
1655,6.6
1656,5.7
1657,6.6
1658,7.0
1659,7.4
1660,5.3
1661,7.4
1662,7.4
1663,6.8
1664,7.2
1665,6.0
1666,6.6
1667,7.9
1668,5.7
1669,7.1
1670,5.6
1671,7.8
1672,7.9
1673,6.9
1674,7.7
1675,6.9
1676,6.0
1677,6.2
1678,5.9
1679,6.8
1680,3.6
1681,6.7
1682,6.3
1683,6.4
1684,6.4
1685,5.7
1686,6.2
1687,5.2
1688,6.1
1689,7.1
1690,7.2
1691,6.5
1692,6.0
1693,7.0
1694,7.0
1695,7.5
1696,6.6
1697,7.4
1698,6.5
1699,6.2
1700,7.8
1701,5.2
1702,6.5
1703,6.5
1704,5.2
1705,7.2
1706,7.1
1707,4.5
1708,5.7
1709,6.0
1710,6.4
1711,5.2
1712,4.3
1713,6.1
1714,6.8
1715,5.2
1716,6.5
1717,7.5
1718,7.1
1719,6.9
1720,8.0
1721,8.2
1722,6.4
1723,7.9
1724,6.7
1725,6.1
1726,8.9
1727,8.1
1728,6.2
1729,4.9
1730,5.8
1731,6.0
1732,7.0
1733,6.0
1734,7.9
1735,8.1
1736,6.2
1737,6.7
1738,7.3
1739,4.6
1740,6.1
1741,6.2
1742,7.8
1743,6.1
1744,5.8
1745,6.5
1746,7.2
1747,7.8
1748,4.7
1749,6.8
1750,5.9
1751,7.2
1752,8.7
1753,5.0
1754,6.6
1755,8.3
1756,6.7
1757,7.8
1758,6.5
1759,6.1
1760,8.1
1761,5.2
1762,5.6
1763,5.8
1764,6.6
1765,6.6
1766,5.5
1767,7.0
1768,6.5
1769,5.8
1770,5.6
1771,5.6
1772,5.8
1773,7.6
1774,6.4
1775,6.3
1776,4.6
1777,6.5
1778,7.5
1779,7.5
1780,5.3
1781,7.5
1782,3.3
1783,3.5
1784,9.3
1785,4.8
1786,6.9
1787,6.0
1788,7.3
1789,6.6
1790,7.5
1791,6.9
1792,6.8
1793,6.4
1794,5.6
1795,6.3
1796,7.3
1797,6.6
1798,4.6
1799,5.1
1800,5.6
1801,5.3
1802,5.6
1803,5.9
1804,4.7
1805,4.8
1806,6.8
1807,5.4
1808,5.1
1809,7.0
1810,4.0
1811,7.3
1812,6.8
1813,7.0
1814,7.1
1815,6.9
1816,7.3
1817,8.2
1818,7.1
1819,7.7
1820,6.5
1821,4.9
1822,6.4
1823,5.9
1824,6.2
1825,5.8
1826,6.7
1827,5.9
1828,7.3
1829,4.1
1830,4.9
1831,7.9
1832,5.2
1833,4.1
1834,6.6
1835,2.9
1836,6.5
1837,7.2
1838,6.8
1839,7.8
1840,6.7
1841,7.1
1842,5.7
1843,5.3
1844,7.7
1845,6.1
1846,7.3
1847,7.2
1848,6.1
1849,5.8
1850,5.7
1851,6.7
1852,6.5
1853,7.2
1854,7.6
1855,4.6
1856,6.9
1857,6.6
1858,6.3
1859,6.2
1860,5.3
1861,7.3
1862,5.6
1863,6.2
1864,5.2
1865,5.3
1866,5.4
1867,4.9
1868,5.5
1869,6.7
1870,7.2
1871,5.1
1872,6.5
1873,8.2
1874,7.7
1875,6.1
1876,8.8
1877,6.8
1878,6.8
1879,6.7
1880,7.1
1881,7.1
1882,6.1
1883,8.0
1884,6.6
1885,5.4
1886,6.1
1887,5.6
1888,5.8
1889,2.8
1890,6.7
1891,5.1
1892,7.2
1893,6.0
1894,6.7
1895,6.2
1896,6.2
1897,6.8
1898,7.1
1899,7.1
1900,7.0
1901,7.1
1902,6.4
1903,7.0
1904,6.2
1905,7.5
1906,4.8
1907,7.3
1908,5.8
1909,7.6
1910,5.6
1911,7.0
1912,6.6
1913,6.5
1914,7.4
1915,4.6
1916,6.4
1917,5.9
1918,6.4
1919,6.6
1920,6.9
1921,5.8
1922,6.4
1923,5.3
1924,6.5
1925,5.7
1926,6.7
1927,3.9
1928,4.1
1929,6.2
1930,3.8
1931,5.1
1932,7.8
1933,7.8
1934,6.1
1935,5.8
1936,6.3
1937,5.4
1938,7.3
1939,6.8
1940,7.3
1941,6.5
1942,7.2
1943,6.3
1944,5.9
1945,7.8
1946,7.4
1947,4.8
1948,6.3
1949,7.8
1950,7.5
1951,6.8
1952,6.6
1953,4.6
1954,7.1
1955,6.1
1956,6.7
1957,7.1
1958,5.8
1959,6.7
1960,5.8
1961,6.8
1962,8.5
1963,6.6
1964,7.7
1965,4.7
1966,6.4
1967,5.5
1968,8.6
1969,7.0
1970,7.1
1971,5.7
1972,3.7
1973,7.5
1974,4.6
1975,4.9
1976,7.1
1977,5.8
1978,5.4
1979,7.3
1980,7.1
1981,5.8
1982,8.1
1983,5.7
1984,4.4
1985,7.9
1986,7.6
1987,4.8
1988,2.7
1989,5.8
1990,7.5
1991,5.4
1992,4.1
1993,5.9
1994,6.3
1995,6.8
1996,2.3
1997,8.1
1998,6.1
1999,5.0
2000,5.5
2001,6.2
2002,6.2
2003,6.3
2004,6.7
2005,3.5
2006,7.5
2007,6.6
2008,7.5
2009,7.2
2010,4.8
2011,6.6
2012,3.5
2013,7.6
2014,6.3
2015,5.5
2016,6.3
2017,6.5
2018,6.9
2019,7.6
2020,3.9
2021,6.1
2022,7.3
2023,8.3
2024,5.8
2025,6.8
2026,7.0
2027,5.9
2028,6.5
2029,6.4
2030,5.8
2031,5.1
2032,6.8
2033,5.3
2034,5.3
2035,4.9
2036,6.8
2037,6.1
2038,8.5
2039,5.9
2040,6.3
2041,5.9
2042,5.4
2043,6.9
2044,7.5
2045,8.2
2046,5.9
2047,5.0
2048,7.3
2049,6.4
2050,6.6
2051,7.8
2052,4.0
2053,7.6
2054,7.7
2055,5.8
2056,5.6
2057,5.3
2058,6.6
2059,1.9
2060,5.7
2061,6.6
2062,6.0
2063,6.1
2064,4.8
2065,6.2
2066,7.5
2067,6.3
2068,7.1
2069,6.6
2070,6.1
2071,6.7
2072,5.6
2073,7.2
2074,4.3
2075,6.4
2076,7.1
2077,6.3
2078,7.4
2079,6.1
2080,6.6
2081,6.0
2082,6.8
2083,6.8
2084,7.2
2085,1.9
2086,5.5
2087,4.5
2088,6.3
2089,6.7
2090,2.8
2091,5.0
2092,4.3
2093,5.6
2094,6.2
2095,5.3
2096,7.4
2097,6.5
2098,7.1
2099,7.2
2100,2.3
2101,6.4
2102,6.1
2103,7.0
2104,7.0
2105,7.0
2106,4.9
2107,6.9
2108,7.5
2109,8.4
2110,6.9
2111,4.5
2112,7.4
2113,7.0
2114,2.8
2115,7.5
2116,7.1
2117,6.4
2118,5.3
2119,6.9
2120,6.2
2121,6.4
2122,5.1
2123,5.5
2124,5.4
2125,7.5
2126,7.4
2127,8.0
2128,5.7
2129,6.8
2130,5.9
2131,7.2
2132,5.5
2133,8.5
2134,5.6
2135,4.1
2136,6.1
2137,5.4
2138,7.1
2139,3.6
2140,6.5
2141,8.6
