0,0.01940156245995175,0.4812286689419795,0.9213483146067416
1,0.02455894456664483,0.45051194539249145,0.898876404494382
2,0.02005646812429373,0.378839590443686,0.9887640449438202
3,0.020465784164507467,0.4334470989761092,0.9550561797752809
4,0.021587310114693104,0.3242320819112628,0.9550561797752809
5,0.021120689828849445,0.4061433447098976,0.898876404494382
6,0.021284416244934937,0.2150170648464164,0.9325842696629213
7,0.020465784164507467,0.35494880546075086,0.9887640449438202
8,0.020465784164507467,0.39590443686006827,0.9213483146067416
9,0.020465784164507467,0.49829351535836175,1.0
10,0.017109392634754826,0.45051194539249145,0.8876404494382022
11,0.0163726237623701,0.2354948805460751,0.9101123595505618
12,0.018419203963438782,0.3890784982935154,0.8876404494382022
13,0.017600571883011312,0.3856655290102389,0.9662921348314607
14,0.018419203963438782,0.36177474402730375,0.9662921348314607
15,0.018419203963438782,0.3856655290102389,0.9101123595505618
16,0.018009887923225047,0.4641638225255973,0.9550561797752809
17,0.020465784164507467,0.3378839590443686,0.9438202247191011
18,0.018419203963438782,0.2354948805460751,0.9550561797752809
19,0.020465784164507467,0.4334470989761092,0.9775280898876404
20,0.01882852000365252,0.39590443686006827,0.9550561797752809
21,0.0163726237623701,0.4061433447098976,0.9325842696629213
22,0.018419203963438782,0.5085324232081911,0.9662921348314607
23,0.014735359601515157,0.2593856655290102,0.898876404494382
24,0.016945666218669334,0.5597269624573379,0.8764044943820225
25,0.0163726237623701,0.5358361774744027,0.7865168539325843
26,0.020465784164507467,0.37542662116040953,1.0
27,0.017109392634754826,0.32081911262798635,0.9550561797752809
28,0.012279463360232739,0.29692832764505117,0.9887640449438202
29,0.0163726237623701,0.36177474402730375,0.9550561797752809
30,0.0163726237623701,0.33447098976109213,0.8651685393258427
31,0.0163726237623701,0.5392491467576792,0.9662921348314607
32,0.0163726237623701,0.24232081911262798,0.9325842696629213
33,0.017191255842797574,0.22866894197952217,0.8876404494382022
34,0.0163726237623701,0.22866894197952217,0.9662921348314607
35,0.0163726237623701,0.3856655290102389,0.9213483146067416
